chat_message,category
Get free EclipseOnline with this program: http://game-event.co/claim,spam
Free gold for everyone! Click here to claim: http://freeitems.online/claim,spam
no,not_spam
Guild meeting tonight at 8 PM.,not_spam
Get free RealmQuest with this program: http://game-event.co/claim,spam
...,not_spam
Anyone queueing for arenas?,not_spam
"Due to server issues, we need to verify your password. Go to: freegold.ru",spam
Is raid starting at 9 or 10?,not_spam
Where's the best place to farm Void Titan?,not_spam
Free gold for everyone! Click here to claim: http://loot-claim.biz/claim,spam
"Just finished the main story, wow!",not_spam
GG close game.,not_spam
New game beta keys! Limited supply! Get yours at http://loot-claim.biz/claim,spam
afk,not_spam
Anyone need invites to the guild bank?,not_spam
Report Void Titan for griefing.,not_spam
Anyone got extra HeroesFall to sell?,not_spam
Anyone got extra Elder Wyrm to sell?,not_spam
Anyone need invites to the guild bank?,not_spam
yep,not_spam
Win $1000 playing Valoria! Enter here: http://loot-claim.biz/claim,spam
ok,not_spam
Follow this to recover your lost skins: http://game-event.co/claim,spam
WTB Diamonds PM offers.,not_spam
Welcome new members!,not_spam
"Hello player, this is official support. Your account is at risk. Visit: freegold.ru pls",spam
ok :),not_spam
gild meeting tonight at 8 PM.,not_spam
Our tank was amazing!,not_spam
Reset your password here now: http://discord-giveaway.com/claim,spam
Reset your password here now: http://gamekeys.xyz/claim,spam
GM event! Double XP for 24 hours! Claim your bonus here: http://gamekeys.xyz/claim,spam
Need help with Rare Mount boss. :),not_spam
Important: Account merge required. Log in to http://secure-verify.org/claim to prevent deletion.,spam
anyone up for PvP?,not_spam
Best hack tool for unlimited items! Download now: loot-claim.biz,spam
I need 5 more ProCarry for the crafting recipe.,not_spam
Cash prizes for top players! Register now: http://claim-reward.net/claim,spam
How do I get to Valoria?,not_spam
Get 99999 gold for free! Join our discord: http://freegold.ru/claim,spam
LFG for Mystic Ore raid.,not_spam
New game beta keys! Limited supply! Get yours at http://gamekeys.xyz/claim,spam
Anyone queueing for arenas?,not_spam
Free gold for everyone! Click here to claim: http://claim-reward.net/claim,spam
Is this quest bugged for anyone else?,not_spam
Win $1000 playing HeroesFall! Enter here: http://freegold.ru/claim,spam
How do I get to Rare Mount?,not_spam
"Thanks for the help, guildies! :)",not_spam
"Good game, team!",not_spam
...,not_spam
[SneakyPete] Reminder: Flasks for raid!,not_spam
Cash prizes for top players! Register now: http://game-event.co/claim,spam
Win $1000 playing HeroesFall! Enter here: http://secure-verify.org/claim pls,spam
Your account has been temporarily suspended. Appeal here: http://game-event.co/claim,spam
brb,not_spam
[NoobSlayer] Is this quest bugged for any1 else?,not_spam
"Hey everyone, how's it going? :)",not_spam
Need help with HeroesFall boss.,not_spam
lag,not_spam
Free gold for everyone! Click here to claim: http://game-event.co/claim,spam
"Hello player, this is official support. Your account is at risk. Visit: account-verify.net",spam
Legendary item giveaway! Only 100 left! Visit: http://win-cash.io/claim,spam
Report Elder Wyrm for griefing.,not_spam
Where's the best place to farm SneakyPete?,not_spam
Need help with SneakyPete boss.,not_spam
Welcome new members!,not_spam
Get 99999 gold for free! Join our discord: http://game-event.co/claim,spam
Claim your free copy of Valoria here: http://secure-verify.org/claim,spam
"Hey everyone, how's it going?",not_spam
Claim your free copy of Azeron here: freeitems.online pls,spam
Our tank was amazing!,not_spam
Can anyone help me with this quest?,not_spam
WTB Elder Wyrm PM offers.,not_spam
Anyone got extra StormBringers to sell?,not_spam
LFG for ProCarry raid.,not_spam
GG close game. :),not_spam
"Good game, team!",not_spam
Win $1000 playing Valoria! Enter here: discord-giveaway.com,spam
Your account has been temporarily suspended. Appeal here: http://claim-reward.net/claim pls,spam
Important: Account merge required. Log in to http://gamekeys.xyz/claim to prevent deletion.,spam
Best hack tool for unlimited items! Download now: http://game-event.co/claim,spam
"Hello player, this is official support. Your account is at risk. Visit: http://loot-claim.biz/claim",spam
Get 99999 gold for free! Join our discord: http://gamekeys.xyz/claim,spam
Cash prizes for top players! Register now: http://game-event.co/claim,spam
"I'm quitting, giving away all my items. First come, first served! http://secure-verify.org/claim",spam
My friend made this awesome guide! It's at http://claim-reward.net/claim,spam
"I'm quitting, giving away all my items. First come, first served! http://freeitems.online/claim",spam
Click here to get a rare mount instantly: http://gamekeys.xyz/claim pls,spam
My friend made this awesome guide! It's at game-event.co,spam
Best hack tool for unlimited items! Download now: http://win-cash.io/claim,spam
?,not_spam
"I'm quitting, giving away all my items. First come, first served! http://claim-reward.net/claim",spam
ok,not_spam
Legendary item giveaway! Only 100 left! Visit: http://secure-verify.org/claim,spam
Anyone wanna do a dungeon run?,not_spam
LFG for Shadow Drake raid.,not_spam
Anyone queueing for arenas?,not_spam
afk,not_spam
"Hello player, this is official support. Your account is at risk. Visit: http://claim-reward.net/claim",spam
Unlock premium skins at loot-claim.biz,spam
Legendary item giveaway! Only 100 left! Visit: http://gamekeys.xyz/claim,spam
Official patch download: http://freegold.ru/claim,spam
"Good game, team!",not_spam
Who wants to 1v1?,not_spam
Is this quest bugged for anyone else?,not_spam
brb,not_spam
We found a bug that gives items. DM the link http://freegold.ru/claim to get it.,spam
"Hey, check out this cool new fan site for RealmQuest! http://secure-verify.org/claim",spam
ok,not_spam
Need a healer for the dungeon!,not_spam
Official patch download: http://game-event.co/claim,spam
Reset your password here now: http://win-cash.io/claim,spam
Reset your password here now: http://win-cash.io/claim,spam
What's the lore behind this zone?,not_spam
We found a bug that gives items. DM the link http://game-event.co/claim to get it.,spam
Reset your password here now: http://win-cash.io/claim,spam
afk,not_spam
Who wants to 1v1?,not_spam
nice,not_spam
LOL that was hilarious.,not_spam
GM event! Double XP for 24 hours! Claim your bonus here: http://gamekeys.xyz/claim,spam
Anyone got extra SneakyPete to sell?,not_spam
Reset your password here now: http://account-verify.net/claim,spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://secure-verify.org/claim,spam
GM event! Double XP for 24 hours! Claim your bonus here: http://gamekeys.xyz/claim,spam
nice,not_spam
Reset your password here now: http://freeitems.online/claim,spam
Join our private giveaway at http://account-verify.net/claim — winners announced soon!,spam
"Hello player, this is official support. Your account is at risk. Visit: discord-giveaway.com",spam
LOL that was hilarious.,not_spam
Your account has been temporarily suspended. Appeal here: http://discord-giveaway.com/claim,spam
Verify to claim your reward: http://claim-reward.net/claim,spam
Reminder: Flasks for raid! :),not_spam
Trade: I have xXShadowXx for sale.,not_spam
What's the lore behind this zone?,not_spam
Click here to get a rare mount instantly: http://win-cash.io/claim,spam
Anyone wanna do a dungeon run?,not_spam
What's the lore behind this zone? :),not_spam
Is anyone else having trouble with the game? This site helped me: http://claim-reward.net/claim,spam
afk,not_spam
We found a bug that gives items. DM the link http://account-verify.net/claim to get it.,spam
New game beta keys! Limited supply! Get yours at http://claim-reward.net/claim pls,spam
ok,not_spam
Anyone got extra RealmQuest to sell?,not_spam
LOL that was hilarious.,not_spam
yep :),not_spam
Anyone got extra Valoria to sell?,not_spam
Welcome new members!,not_spam
What's the lore behind this zone?,not_spam
GM_Alert: You have violated terms of service. Follow instructions at: http://secure-verify.org/claim,spam
"Hello player, this is official support. Your account is at risk. Visit: account-verify.net",spam
no,not_spam
gild meeting tonight at 8 PM.,not_spam
WTB TankMaster PM offers.,not_spam
Anyone queueing for arenas?,not_spam
Get 99999 gold for free! Join our discord: http://discord-giveaway.com/claim,spam
seling rare mount. Whisper me.,not_spam
no,not_spam
LFG for ProCarry raid.,not_spam
WTS Void Titan for 100g.,not_spam
GM event! Double XP for 24 hours! Claim your bonus here: http://win-cash.io/claim,spam
no,not_spam
Security alert! Unauthorized login attempt. Change password at: http://gamekeys.xyz/claim,spam
ok,not_spam
"Hey everyone, how's it going?",not_spam
GM_Alert: You have violated terms of service. Follow instructions at: http://loot-claim.biz/claim,spam
Welcome new members!,not_spam
[GM] Notice: We are conducting an audit. Please confirm your details: loot-claim.biz,spam
Reminder: Flasks for raid!,not_spam
Is anyone else having trouble with the game? This site helped me: http://win-cash.io/claim,spam
Is anyone else having trouble with the game? This site helped me: http://claim-reward.net/claim,spam
no,not_spam
Reset your password here now: http://freegold.ru/claim,spam
...,not_spam
"Nice transmog, dude!",not_spam
Get free RealmQuest with this program: http://account-verify.net/claim,spam
Follow this to recover your lost skins: http://loot-claim.biz/claim,spam
My friend made this awesome guide! It's at http://account-verify.net/claim,spam
Join our private giveaway at http://claim-reward.net/claim — winners announced soon!,spam
Is this quest bugged for anyone else? :),not_spam
Is raid starting at 9 or 10?,not_spam
My friend made this awesome guide! It's at http://freegold.ru/claim,spam
Anyone need invites to the guild bank?,not_spam
What's everyone doing tonight?,not_spam
My friend made this awesome guide! It's at http://freeitems.online/claim,spam
We found a bug that gives items. DM the link http://secure-verify.org/claim to get it.,spam
WTS Valoria for 100g.,not_spam
Free gold for everyone! Click here to claim: http://win-cash.io/claim,spam
ok,not_spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://game-event.co/claim,spam
Is this quest bugged for anyone else?,not_spam
Join our private giveaway at http://game-event.co/claim — winners announced soon!,spam
Can someone carry me through Diamonds?,not_spam
Security alert! Unauthorized login attempt. Change password at: http://game-event.co/claim,spam
Cash prizes for top players! Register now: http://loot-claim.biz/claim,spam
My friend made this awesome guide! It's at http://freegold.ru/claim,spam
Claim your free copy of EclipseOnline here: http://gamekeys.xyz/claim,spam
"Due to server issues, we need to verify your password. Go to: http://win-cash.io/claim",spam
WTS Healer69 for 100g.,not_spam
"Hey, check out this cool new fan site for RealmQuest! http://discord-giveaway.com/claim pls",spam
Official patch download: http://secure-verify.org/claim,spam
"Due to server issues, we need to verify your password. Go to: http://discord-giveaway.com/claim",spam
Is this quest bugged for anyone else?,not_spam
Verify to claim your reward: http://freegold.ru/claim,spam
nice,not_spam
"Hey, check out this cool new fan site for HeroesFall! http://game-event.co/claim",spam
WTB Void Titan PM offers.,not_spam
"Hey, check out this cool new fan site for Shadowlands! http://secure-verify.org/claim",spam
GG close game.,not_spam
Where's the best place to farm Void Titan?,not_spam
Who wants to 1v1?,not_spam
"Hello player, this is official support. Your account is at risk. Visit: http://game-event.co/claim",spam
yep,not_spam
Where's the best place to farm Lich King?,not_spam
Security alert! Unauthorized login attempt. Change password at: http://game-event.co/claim,spam
That boss mechanics are insane.,not_spam
Anyone got extra Diamonds to sell?,not_spam
Anyone wanna do a dungeon run? :),not_spam
GM_Alert: You have violated terms of service. Follow instructions at: http://claim-reward.net/claim,spam
GM event! Double XP for 24 hours! Claim your bonus here: http://secure-verify.org/claim,spam
Official patch download: http://claim-reward.net/claim,spam
"I'm quitting, giving away all my items. First come, first served! http://account-verify.net/claim",spam
Is anyone else having trouble with the game? This site helped me: http://freeitems.online/claim,spam
Click here to get a rare mount instantly: http://game-event.co/claim pls,spam
"Good game, team!",not_spam
New game beta keys! Limited supply! Get yours at http://gamekeys.xyz/claim,spam
Where's the best place to farm Shadow Drake?,not_spam
"Nice transmog, dude!",not_spam
Important: Account merge required. Log in to http://gamekeys.xyz/claim to prevent deletion.,spam
"I'm quitting, giving away all my items. First come, first served! http://game-event.co/claim",spam
WTS Lich King for 100g.,not_spam
Anyone got extra StormBringers to sell?,not_spam
Win $1000 playing Azeron! Enter here: http://claim-reward.net/claim,spam
no,not_spam
Join our private giveaway at http://gamekeys.xyz/claim — winners announced soon!,spam
"Due to server issues, we need to verify your password. Go to: http://freegold.ru/claim",spam
LOL that was hilarious.,not_spam
GG close game.,not_spam
...,not_spam
Win $1000 playing Shadowlands! Enter here: http://freeitems.online/claim,spam
Get free HeroesFall with this program: http://freegold.ru/claim,spam
no,not_spam
anyone up for PvP?,not_spam
GM_Alert: You have violated terms of service. Follow instructions at: http://win-cash.io/claim,spam
"Due to server issues, we need to verify your password. Go to: freegold.ru",spam
GM_Alert: You have violated terms of service. Follow instructions at: http://win-cash.io/claim,spam
no,not_spam
Our tank was amazing!,not_spam
Report NoobSlayer for griefing.,not_spam
Win $1000 playing RealmQuest! Enter here: http://freeitems.online/claim,spam
anyone up for PvP?,not_spam
Claim your free copy of Valoria here: http://claim-reward.net/claim,spam
...,not_spam
Auction house prices are crazy today.,not_spam
Win $1000 playing StormBringers! Enter here: gamekeys.xyz,spam
Where's the best place to farm Crimson Hydra?,not_spam
What's the lore behind this zone?,not_spam
any1 queueing for arenas?,not_spam
Legendary item giveaway! Only 100 left! Visit: http://gamekeys.xyz/claim,spam
Need help with EclipseOnline boss.,not_spam
Our tank was amazing!,not_spam
What's the lore behind this zone?,not_spam
[ProCarry] Trade: I have SneakyPete for sale.,not_spam
LOL that was hilarious.,not_spam
Unlock premium skins at gamekeys.xyz,spam
Claim your free copy of RealmQuest here: freeitems.online,spam
ok,not_spam
GG close game.,not_spam
GM event! Double XP for 24 hours! Claim your bonus here: http://gamekeys.xyz/claim pls,spam
What's everyone doing tonight?,not_spam
New game beta keys! Limited supply! Get yours at http://gamekeys.xyz/claim,spam
LFG for Healer69 raid.,not_spam
"Thanks for the help, guildies!",not_spam
Unlock premium skins at http://freeitems.online/claim,spam
brb,not_spam
nice :),not_spam
Follow this to recover your lost skins: http://secure-verify.org/claim,spam
WTS ProCarry for 100g.,not_spam
Anyone got extra Gold to sell?,not_spam
LOL that was hilarious.,not_spam
Security alert! Unauthorized login attempt. Change password at: http://freeitems.online/claim,spam
GM event! Double XP for 24 hours! Claim your bonus here: http://game-event.co/claim,spam
Click here to get a rare mount instantly: account-verify.net,spam
"Hey, check out this cool new fan site for Valoria! http://discord-giveaway.com/claim",spam
nice,not_spam
...,not_spam
brb,not_spam
WTB Lich King's Crown PM offers.,not_spam
Best hack tool for unlimited items! Download now: http://freeitems.online/claim,spam
Where's the best place to farm Epic Sword?,not_spam
"Hey, check out this cool new fan site for Shadowlands! gamekeys.xyz",spam
Security alert! Unauthorized login attempt. Change password at: http://loot-claim.biz/claim,spam
I need 5 more Potion for the crafting recipe.,not_spam
LFG for Epic Sword raid.,not_spam
Can someone carry me through Crafting Mat?,not_spam
How do I get to RealmQuest?,not_spam
Unlock premium skins at http://freegold.ru/claim pls,spam
Report RealmQuest for griefing.,not_spam
Trade: I have xXShadowXx for sale.,not_spam
Get free RealmQuest with this program: http://loot-claim.biz/claim,spam
Get free Valoria with this program: http://game-event.co/claim,spam
Need help with Rare Mount boss.,not_spam
brb,not_spam
Need help with Shadow Drake boss.,not_spam
Security alert! Unauthorized login attempt. Change password at: http://discord-giveaway.com/claim,spam
"I'm quitting, giving away all my items. First come, first served! http://secure-verify.org/claim",spam
GG close game. :),not_spam
Your account has been temporarily suspended. Appeal here: gamekeys.xyz,spam
Our tank was amazing!,not_spam
Welcome new members! :),not_spam
Can any1 help me with this quest? :),not_spam
Official patch download: http://freeitems.online/claim,spam
Our tank was amazing!,not_spam
GG close game.,not_spam
"Good game, team!",not_spam
WTB Rare Mount PM offers.,not_spam
Follow this to recover your lost skins: http://game-event.co/claim,spam
"Hey everyone, how's it going?",not_spam
Best hack tool for unlimited items! Download now: http://freegold.ru/claim,spam
Auction house prices are crazy today.,not_spam
Get 99999 gold for free! Join our discord: http://win-cash.io/claim,spam
Legendary item giveaway! Only 100 left! Visit: http://freeitems.online/claim,spam
Best hack tool for unlimited items! Download now: http://freegold.ru/claim,spam
[GM] Notice: We are conducting an audit. Please confirm your details: discord-giveaway.com,spam
Where's the best place to farm Shadow Drake?,not_spam
"Due to server issues, we need to verify your password. Go to: http://gamekeys.xyz/claim",spam
"Hey, check out this cool new fan site for Valoria! http://freeitems.online/claim",spam
Claim your free copy of Shadowlands here: http://loot-claim.biz/claim,spam
Anyone wanna do a dungeon run?,not_spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://claim-reward.net/claim,spam
Reset your password here now: http://freeitems.online/claim,spam
Get free Shadowlands with this program: http://claim-reward.net/claim,spam
Verify to claim your reward: http://gamekeys.xyz/claim pls,spam
Follow this to recover your lost skins: http://claim-reward.net/claim,spam
New game beta keys! Limited supply! Get yours at http://gamekeys.xyz/claim,spam
Join our private giveaway at http://game-event.co/claim — winners announced soon!,spam
Security alert! Unauthorized login attempt. Change password at: http://gamekeys.xyz/claim,spam
Your account has been temporarily suspended. Appeal here: http://loot-claim.biz/claim pls,spam
Is this quest bugged for any1 else?,not_spam
Trade: I have Crafting Mat for sale.,not_spam
Get 99999 gold for free! Join our discord: http://claim-reward.net/claim,spam
How do I get to Valoria?,not_spam
Selling rare mount. Whisper me.,not_spam
Welcome new members!,not_spam
[NoobSlayer] Is this quest bugged for any1 else?,not_spam
Anyone got extra Crimson Hydra to sell?,not_spam
Click here to get a rare mount instantly: http://loot-claim.biz/claim pls,spam
GM_Alert: You have violated terms of service. Follow instructions at: http://freeitems.online/claim,spam
Cash prizes for top players! Register now: http://gamekeys.xyz/claim,spam
Verify to claim your reward: http://discord-giveaway.com/claim,spam
any1 wanna do a dungeon run?,not_spam
nice,not_spam
no,not_spam
Guild meeting tonight at 8 PM.,not_spam
Click here to get a rare mount instantly: http://secure-verify.org/claim,spam
LOL that was hilarious.,not_spam
"Hey, check out this cool new fan site for StormBringers! http://secure-verify.org/claim",spam
"Good game, team!",not_spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://discord-giveaway.com/claim,spam
Is raid starting at 9 or 10? :),not_spam
Free gold for everyone! Click here to claim: http://loot-claim.biz/claim,spam
GM event! Double XP for 24 hours! Claim your bonus here: http://secure-verify.org/claim,spam
afk,not_spam
afk,not_spam
GM_Alert: You have violated terms of service. Follow instructions at: http://game-event.co/claim,spam
...,not_spam
Important: Account merge required. Log in to http://win-cash.io/claim to prevent deletion.,spam
I need 5 more GGWP for the crafting recipe.,not_spam
Who wants to 1v1?,not_spam
That boss mechanics are insane.,not_spam
Trade: I have Elder Wyrm for sale.,not_spam
Verify to claim your reward: http://loot-claim.biz/claim,spam
Is anyone else having trouble with the game? This site helped me: http://claim-reward.net/claim,spam
Verify to claim your reward: http://game-event.co/claim,spam
Welcome new members!,not_spam
We found a bug that gives items. DM the link http://account-verify.net/claim to get it. pls,spam
Need help with Elder Wyrm boss.,not_spam
What's everyone doing tonight?,not_spam
LFG for Rare Mount raid.,not_spam
Trade: I have Healer69 for sale.,not_spam
afk,not_spam
ok,not_spam
Claim your free copy of Valoria here: http://claim-reward.net/claim,spam
...,not_spam
?,not_spam
"Due to server issues, we need to verify your password. Go to: http://secure-verify.org/claim",spam
What's everyone doing tonight?,not_spam
Unlock premium skins at http://game-event.co/claim pls,spam
Your account has been temporarily suspended. Appeal here: http://freegold.ru/claim,spam
What's the lore behind this zone?,not_spam
Guild meeting tonight at 8 PM.,not_spam
Legendary item giveaway! Only 100 left! Visit: http://claim-reward.net/claim,spam
Official patch download: gamekeys.xyz,spam
Unlock premium skins at http://claim-reward.net/claim,spam
That b0ss mechanics are insane.,not_spam
Can someone carry me through StormBringers?,not_spam
Best hack tool for unlimited items! Download now: freeitems.online,spam
any1 wanna do a dungeon run?,not_spam
New game beta keys! Limited supply! Get yours at http://secure-verify.org/claim pls,spam
Get free RealmQuest with this program: http://win-cash.io/claim,spam
Auction house prices are crazy today.,not_spam
We found a bug that gives items. DM the link http://freegold.ru/claim to get it.,spam
Reminder: Flasks for raid! :),not_spam
?,not_spam
Can anyone help me with this quest?,not_spam
Auction house prices are crazy today.,not_spam
lag,not_spam
[SneakyPete] Need help with Void Titan boss.,not_spam
Need help with Crafting Mat boss.,not_spam
Best hack tool for unlimited items! Download now: http://win-cash.io/claim,spam
Follow this to recover your lost skins: http://freeitems.online/claim,spam
"Hello player, this is official support. Your account is at risk. Visit: http://freegold.ru/claim",spam
Official patch download: http://account-verify.net/claim,spam
Where's the best place to farm Gold?,not_spam
New game beta keys! Limited supply! Get yours at http://game-event.co/claim,spam
Where's the best place to farm Dragon Scale?,not_spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://loot-claim.biz/claim,spam
yep,not_spam
I need 5 more Epic Sword for the crafting recipe.,not_spam
Verify to claim your reward: http://loot-claim.biz/claim,spam
Guild meeting tonight at 8 PM.,not_spam
afk,not_spam
Cash prizes for top players! Register now: http://claim-reward.net/claim,spam
How do I get to Shadowlands?,not_spam
Claim your free copy of EclipseOnline here: http://freeitems.online/claim,spam
Your account has been temporarily suspended. Appeal here: http://gamekeys.xyz/claim,spam
brb,not_spam
Guild meeting tonight at 8 PM.,not_spam
Is this quest bugged for anyone else?,not_spam
Welcome new members! :),not_spam
Need a healer for the dungeon!,not_spam
WTS RealmQuest for 100g.,not_spam
Reminder: Flasks for raid!,not_spam
GG close game.,not_spam
Win $1000 playing EclipseOnline! Enter here: http://gamekeys.xyz/claim,spam
Free gold for everyone! Click here to claim: http://freeitems.online/claim,spam
Best hack tool for unlimited items! Download now: http://gamekeys.xyz/claim,spam
GM event! Double XP for 24 hours! Claim your bonus here: game-event.co,spam
Click here to get a rare mount instantly: http://account-verify.net/claim,spam
Can someone carry me through Potion?,not_spam
Your account has been temporarily suspended. Appeal here: http://gamekeys.xyz/claim,spam
Claim your free copy of EclipseOnline here: http://freeitems.online/claim,spam
"Hey everyone, how's it going?",not_spam
"Hey, check out this cool new fan site for Azeron! http://win-cash.io/claim",spam
Important: Account merge required. Log in to http://win-cash.io/claim to prevent deletion.,spam
New game beta keys! Limited supply! Get yours at http://claim-reward.net/claim,spam
Selling rare mount. Whisper me.,not_spam
Your account has been temporarily suspended. Appeal here: http://game-event.co/claim,spam
Security alert! Unauthorized login attempt. Change password at: http://secure-verify.org/claim,spam
We found a bug that gives items. DM the link http://claim-reward.net/claim to get it.,spam
Follow this to recover your lost skins: http://account-verify.net/claim,spam
LFG for Mystic Ore raid.,not_spam
Official patch download: http://freeitems.online/claim,spam
What's everyone doing tonight? :),not_spam
Anyone wanna do a dungeon run?,not_spam
Welcome new members!,not_spam
Official patch download: http://secure-verify.org/claim,spam
Selling rare mount. Whisper me. :),not_spam
How do I get to Mystic Ore?,not_spam
Welcome new members!,not_spam
GM event! Double XP for 24 hours! Claim your bonus here: http://freegold.ru/claim,spam
New game beta keys! Limited supply! Get yours at http://discord-giveaway.com/claim,spam
Verify to claim your reward: http://claim-reward.net/claim,spam
Follow this to recover your lost skins: http://account-verify.net/claim,spam
"Hello player, this is official support. Your account is at risk. Visit: http://loot-claim.biz/claim",spam
Legendary item giveaway! Only 100 left! Visit: http://gamekeys.xyz/claim,spam
"Hey, check out this cool new fan site for EclipseOnline! http://freegold.ru/claim",spam
Cash prizes for top players! Register now: http://claim-reward.net/claim,spam
Win $1000 playing HeroesFall! Enter here: freeitems.online pls,spam
"I'm quitting, giving away all my items. First come, first served! http://freeitems.online/claim",spam
Can anyone help me with this quest?,not_spam
"Hey, check out this cool new fan site for EclipseOnline! http://freeitems.online/claim",spam
Welcome new members!,not_spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://secure-verify.org/claim,spam
Your account has been detected for suspicious activity. Verify here: http://discord-giveaway.com/claim,spam
That boss mechanics are insane.,not_spam
Is anyone else having trouble with the game? This site helped me: http://freegold.ru/claim,spam
ok,not_spam
WTB Lich King PM offers.,not_spam
Trade: I have Shadowlands for sale.,not_spam
LOL that was hilarious.,not_spam
"Hey everyone, how's it going?",not_spam
My friend made this awesome guide! It's at loot-claim.biz,spam
Where's the best place to farm HeroesFall?,not_spam
GM event! Double XP for 24 hours! Claim your bonus here: http://win-cash.io/claim,spam
"Nice transmog, dude!",not_spam
ok,not_spam
Reminder: Flasks for raid!,not_spam
brb,not_spam
yep,not_spam
Our tank was amazing!,not_spam
Anyone need invites to the guild bank?,not_spam
What's everyone doing tonight?,not_spam
That boss mechanics are insane.,not_spam
Trade: I have StormBringers for sale.,not_spam
ok,not_spam
WTS SneakyPete for 100g.,not_spam
"I'm quitting, giving away all my items. First come, first served! http://discord-giveaway.com/claim",spam
Follow this to recover your lost skins: http://account-verify.net/claim,spam
anyone up for PvP?,not_spam
"Just finished the main story, wow!",not_spam
Get free RealmQuest with this program: http://game-event.co/claim,spam
[NoobSlayer] Selling rare mount. Whisper me.,not_spam
"Hello player, this is official support. Your account is at risk. Visit: http://account-verify.net/claim pls",spam
Welcome new members!,not_spam
"I'm quitting, giving away all my items. First come, first served! http://account-verify.net/claim",spam
WTB HeroesFall PM offers.,not_spam
Legendary item giveaway! Only 100 left! Visit: http://account-verify.net/claim,spam
Your account has been detected for suspicious activity. Verify here: http://freegold.ru/claim,spam
"I'm quitting, giving away all my items. First come, first served! http://claim-reward.net/claim",spam
Free gold for everyone! Click here to claim: http://win-cash.io/claim,spam
WTS xXShadowXx for 100g. :),not_spam
New game beta keys! Limited supply! Get yours at http://secure-verify.org/claim,spam
"Due to server issues, we need to verify your password. Go to: http://secure-verify.org/claim",spam
I need 5 more Gold for the crafting recipe.,not_spam
GM_Alert: You have violated terms of service. Follow instructions at: http://gamekeys.xyz/claim,spam
Win $1000 playing EclipseOnline! Enter here: http://win-cash.io/claim,spam
Trade: I have HeroesFall for sale.,not_spam
GM event! Double XP for 24 hours! Claim your bonus here: http://win-cash.io/claim,spam
Cash prizes for top players! Register now: http://win-cash.io/claim,spam
GM event! Double XP for 24 hours! Claim your bonus here: http://gamekeys.xyz/claim,spam
Is raid starting at 9 or 10?,not_spam
Free gold for everyone! Click here to claim: http://account-verify.net/claim,spam
nice,not_spam
GM_Alert: You have violated terms of service. Follow instructions at: game-event.co,spam
Need help with Void Titan boss.,not_spam
LOL that was hilarious.,not_spam
I need 5 more Epic Sword for the crafting recipe.,not_spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://win-cash.io/claim,spam
yep,not_spam
Need help with Azeron boss.,not_spam
"Hello player, this is official support. Your account is at risk. Visit: http://secure-verify.org/claim",spam
"Good game, team!",not_spam
"Thanks for the help, guildies!",not_spam
LOL that was hilarious.,not_spam
ok,not_spam
Your account has been detected for suspicious activity. Verify here: http://win-cash.io/claim,spam
What's the lore behind this zone?,not_spam
Claim your free copy of EclipseOnline here: http://win-cash.io/claim,spam
Cash prizes for top players! Register now: http://claim-reward.net/claim,spam
Anyone wanna do a dungeon run?,not_spam
gild meeting tonight at 8 PM. :),not_spam
Our tank was amazing!,not_spam
"I'm quitting, giving away all my items. First come, first served! http://loot-claim.biz/claim",spam
Get 99999 gold for free! Join our discord: http://freegold.ru/claim,spam
Anyone queueing for arenas?,not_spam
Is this quest bugged for anyone else?,not_spam
Our tank was amazing!,not_spam
"Hello player, this is official support. Your account is at risk. Visit: http://account-verify.net/claim",spam
Security alert! Unauthorized login attempt. Change password at: freegold.ru,spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://loot-claim.biz/claim,spam
Click here to get a rare mount instantly: http://discord-giveaway.com/claim,spam
anyone up for PvP?,not_spam
Your account has been temporarily suspended. Appeal here: http://game-event.co/claim,spam
Welcome new members!,not_spam
GM_Alert: You have violated terms of service. Follow instructions at: http://game-event.co/claim,spam
? :),not_spam
What's everyone doing tonight? :),not_spam
Click here to get a rare mount instantly: http://secure-verify.org/claim,spam
Is this quest bugged for anyone else?,not_spam
Security alert! Unauthorized login attempt. Change password at: http://game-event.co/claim,spam
"Hello player, this is official support. Your account is at risk. Visit: http://win-cash.io/claim",spam
"I'm quitting, giving away all my items. First come, first served! http://freegold.ru/claim",spam
GM event! Double XP for 24 hours! Claim your bonus here: http://loot-claim.biz/claim,spam
My friend made this awesome guide! It's at http://loot-claim.biz/claim,spam
Get 99999 gold for free! Join our discord: http://gamekeys.xyz/claim,spam
[ProCarry] Anyone got extra NoobSlayer to sell?,not_spam
afk,not_spam
Unlock premium skins at loot-claim.biz,spam
"Hey everyone, how's it going?",not_spam
Verify to claim your reward: http://freegold.ru/claim,spam
Need a healer for the dungeon!,not_spam
...,not_spam
Is this quest bugged for anyone else?,not_spam
Cash prizes for top players! Register now: secure-verify.org pls,spam
ok,not_spam
WTB EclipseOnline PM offers. :),not_spam
Where's the best place to farm Crimson Hydra?,not_spam
LOL that was hilarious.,not_spam
